Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
142	Spectrogram 1	1	1522.530000	1522.740000	4000.000000	18000.000000	8000.000000	Trill	3.889431	15.531657	NaN	NaN	42.906394	0.000000
143	Spectrogram 1	1	1523.760000	1523.900000	4000.000000	18000.000000	8000.000000	Trillphee	7.065227	17.903300	NaN	NaN	58.368990	0.000000
144	Spectrogram 1	1	1524.360000	1524.480000	4000.000000	18000.000000	8000.000000	Trill	3.611116	13.682539	NaN	NaN	39.425053	0.000000
145	Spectrogram 1	1	1525.380000	1525.730000	4000.000000	18000.000000	8000.000000	P-peep	6.993166	19.559168	NaN	NaN	68.001467	0.000000
146	Spectrogram 1	1	1525.940000	1526.020000	4000.000000	18000.000000	8000.000000	Trillphee	5.771665	13.021453	NaN	NaN	65.881192	0.000000
147	Spectrogram 1	1	1526.470000	1526.530000	4000.000000	18000.000000	8000.000000	Trill	7.361781	13.913801	NaN	NaN	51.016845	0.000000
148	Spectrogram 1	1	1531.350000	1531.450000	4000.000000	18000.000000	8000.000000	P-peep	5.879424	13.424183	NaN	NaN	51.698660	0.000000
149	Spectrogram 1	1	1532.440000	1532.750000	4000.000000	18000.000000	8000.000000	P-peep	4.587002	13.278703	NaN	NaN	58.710520	0.000000
150	Spectrogram 1	1	1533.020000	1533.160000	4000.000000	18000.000000	8000.000000	Trill	5.585572	16.059074	NaN	NaN	52.608537	0.000000
151	Spectrogram 1	1	1533.680000	1534.040000	4000.000000	18000.000000	8000.000000	Trill	4.906651	14.735414	NaN	NaN	41.076030	0.000000
152	Spectrogram 1	1	1539.150000	1539.220000	4000.000000	18000.000000	8000.000000	Trillphee	8.664146	16.420586	NaN	NaN	51.080377	0.000000
153	Spectrogram 1	1	1577.960000	1579.200000	4000.000000	18000.000000	8000.000000	Trill	4.467458	11.788357	NaN	NaN	35.942826	0.000000
154	Spectrogram 1	1	1580.340000	1580.840000	4000.000000	18000.000000	8000.000000	Trill	6.062409	13.325065	NaN	NaN	49.415025	0.000000
